transaction_id,transaction_date,transaction_hour,day_of_week,is_weekend,transaction_month,amount,use_chip,merchant_state,mcc,age_at_transaction,retirement_age,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,has_chip,num_cards_issued,credit_limit,account_open_month,account_open_year,years_since_pin_change,card_on_dark_web,mcc_description,amount_to_credit_limit,amount_to_yearly_income,card_account_age_years,months_to_card_expiration,is_fraud,split
20805720,2018-02-12 14:34:00,14,1,False,2,22.36,Swipe Transaction,FL,7210,66,67,15849.00,43004.00,15304.00,761,6,Visa,Debit,YES,2,9952.00,7,2002,8,No,Laundry Services,0.002247,0.000520,15.583333,57,False,train
20805721,2018-02-12 14:34:00,14,1,False,2,17.13,Online Transaction,,4121,57,71,17609.00,35906.00,69819.00,659,3,Amex,Credit,YES,1,9500.00,8,2008,2,No,Taxicabs and Limousines,0.001803,0.000477,9.500000,42,False,train
20805722,2018-02-12 14:34:00,14,1,False,2,65.03,Chip Transaction,FL,5912,56,72,18005.00,36710.00,116794.00,786,5,Mastercard,Debit,YES,1,11203.00,3,2004,10,No,Drug Stores and Pharmacies,0.005805,0.001771,13.916666,76,False,train
20805723,2018-02-12 14:34:00,14,1,False,2,-84.00,Swipe Transaction,IL,5541,59,66,15451.00,31505.00,59730.00,655,4,Mastercard,Debit,YES,1,12566.00,8,2004,3,No,Service Stations,-0.006685,-0.002666,13.500000,48,False,train
20805724,2018-02-12 14:34:00,14,1,False,2,83.26,Online Transaction,,5311,51,68,30232.00,61646.00,0.00,693,3,Mastercard,Debit,NO,1,35279.00,2,2015,3,No,Department Stores,0.002360,0.001351,3.000000,61,False,train
20805725,2018-02-12 14:34:00,14,1,False,2,112.28,Swipe Transaction,AZ,5300,34,65,21053.00,42927.00,132343.00,687,4,Amex,Credit,NO,1,15000.00,5,2010,3,No,Wholesale Clubs,0.007485,0.002616,7.750000,28,False,train
20805727,2018-02-12 14:34:00,14,1,False,2,17.54,Chip Transaction,NH,5300,57,66,30403.00,61991.00,2151.00,758,4,Mastercard,Debit (Prepaid),YES,2,56.00,8,2011,7,No,Wholesale Clubs,0.313214,0.000283,6.500000,67,False,train
20805729,2018-02-12 14:35:00,14,1,False,2,65.59,Chip Transaction,IL,5912,46,64,18906.00,38554.00,47186.00,708,1,Mastercard,Debit,YES,2,8165.00,5,2002,9,No,Drug Stores and Pharmacies,0.008033,0.001701,15.750000,25,False,train
20805730,2018-02-12 14:35:00,14,1,False,2,63.63,Chip Transaction,AZ,7538,48,64,22578.00,46039.00,79738.00,672,4,Visa,Credit,YES,2,11300.00,7,2007,11,No,Automotive Service Shops,0.005631,0.001382,10.583333,24,False,train
20805731,2018-02-12 14:35:00,14,1,False,2,35.41,Online Transaction,,4784,40,73,23316.00,47542.00,2667.00,725,3,Visa,Debit,YES,2,1484.00,10,2006,7,No,Tolls and Bridge Fees,0.023861,0.000745,11.333333,40,False,train
20805734,2018-02-12 14:36:00,14,1,False,2,351.97,Online Transaction,,7801,84,68,29557.00,33426.00,1852.00,699,4,Visa,Debit,YES,3,30242.00,1,2008,5,No,"Athletic Fields, Commercial Sports",0.011638,0.010530,10.083333,44,False,train
20805736,2018-02-12 14:36:00,14,1,False,2,46.63,Chip Transaction,NC,5912,59,68,14793.00,30165.00,36972.00,694,2,Mastercard,Debit (Prepaid),YES,1,77.00,9,2004,7,No,Drug Stores and Pharmacies,0.605584,0.001546,13.416666,35,False,train
20805737,2018-02-12 14:36:00,14,1,False,2,140.00,Chip Transaction,CA,4829,45,68,23740.00,48406.00,80441.00,683,3,Visa,Credit,YES,2,5900.00,9,2014,4,No,Money Transfer,0.023729,0.002892,3.416666,74,False,train
20805743,2018-02-12 14:37:00,14,1,False,2,21.80,Chip Transaction,AL,9402,71,67,25381.00,48060.00,17440.00,581,3,Mastercard,Debit,YES,1,4534.00,1,2009,8,No,Postal Services - Government Only,0.004808,0.000454,9.083333,71,False,train
20805745,2018-02-12 14:38:00,14,1,False,2,36.62,Online Transaction,,4784,79,67,22681.00,33483.00,196.00,698,5,Mastercard,Debit,YES,1,16055.00,9,2009,9,No,Tolls and Bridge Fees,0.002281,0.001094,8.416666,76,False,train
20805747,2018-02-12 14:38:00,14,1,False,2,55.26,Chip Transaction,CA,4121,65,65,24971.00,30962.00,15336.00,743,5,Mastercard,Debit,YES,1,16279.00,1,2012,6,No,Taxicabs and Limousines,0.003395,0.001785,6.083333,48,False,train
20805748,2018-02-12 14:39:00,14,1,False,2,6.80,Swipe Transaction,LA,5541,37,65,17412.00,35501.00,78801.00,693,4,Visa,Debit,NO,2,14362.00,10,2005,12,No,Service Stations,0.000473,0.000192,12.333333,55,False,train
20805750,2018-02-12 14:39:00,14,1,False,2,34.49,Chip Transaction,OH,5211,54,67,15603.00,31814.00,43140.00,693,3,Visa,Debit,YES,1,23169.00,7,2008,7,No,Lumber and Building Materials,0.001489,0.001084,9.583333,54,False,train
20805751,2018-02-12 14:40:00,14,1,False,2,108.01,Online Transaction,,6300,55,67,16888.00,34437.00,0.00,681,4,Visa,Credit,YES,1,9500.00,7,2011,2,No,"Insurance Sales, Underwriting",0.011369,0.003136,6.583333,45,False,train
20805753,2018-02-12 14:40:00,14,1,False,2,3.20,Chip Transaction,IL,5300,59,65,16978.00,34619.00,13326.00,747,5,Mastercard,Debit,YES,1,20294.00,11,2010,8,No,Wholesale Clubs,0.000158,0.000092,7.250000,81,False,train
20805754,2018-02-12 14:41:00,14,1,False,2,57.00,Chip Transaction,TX,5411,47,65,13705.00,27943.00,18693.00,681,4,Visa,Debit (Prepaid),YES,1,65.00,3,2007,8,No,"Grocery Stores, Supermarkets",0.876923,0.002040,10.916666,47,False,train
20805755,2018-02-12 14:41:00,14,1,False,2,20.61,Online Transaction,,4784,37,64,28126.00,57348.00,119230.00,527,3,Mastercard,Debit,YES,2,47833.00,10,2004,8,No,Tolls and Bridge Fees,0.000431,0.000359,13.333333,26,False,train
20805757,2018-02-12 14:41:00,14,1,False,2,1.72,Chip Transaction,HI,5499,45,69,17175.00,35016.00,54455.00,732,3,Visa,Credit,YES,1,8500.00,7,2005,9,No,Miscellaneous Food Stores,0.000202,0.000049,12.583333,40,False,train
20805758,2018-02-12 14:41:00,14,1,False,2,10.33,Chip Transaction,CA,5541,51,64,16742.00,34137.00,80467.00,671,4,Visa,Debit,YES,1,12299.00,3,2005,11,No,Service Stations,0.000840,0.000303,12.916666,36,False,train
20805759,2018-02-12 14:41:00,14,1,False,2,42.32,Chip Transaction,NJ,5499,50,65,21642.00,44128.00,148684.00,739,3,Mastercard,Debit,YES,1,25429.00,1,2011,7,No,Miscellaneous Food Stores,0.001664,0.000959,7.083333,34,False,train
20805761,2018-02-12 14:42:00,14,1,False,2,-76.00,Chip Transaction,OH,5541,49,66,18229.00,37169.00,93844.00,722,3,Visa,Debit,YES,2,13435.00,8,2005,10,No,Service Stations,-0.005657,-0.002045,12.500000,59,False,train
20805762,2018-02-12 14:42:00,14,1,False,2,5.26,Chip Transaction,WV,5311,28,65,17701.00,36092.00,63276.00,679,1,Mastercard,Credit,YES,2,6700.00,1,2008,9,No,Department Stores,0.000785,0.000146,10.083333,77,False,train
20805763,2018-02-12 14:42:00,14,1,False,2,72.83,Chip Transaction,NY,5211,71,65,24172.00,48750.00,18724.00,709,8,Mastercard,Debit,YES,1,23481.00,6,1996,6,No,Lumber and Building Materials,0.003102,0.001494,21.666666,28,False,train
20805764,2018-02-12 14:42:00,14,1,False,2,68.00,Chip Transaction,CA,5541,47,67,11073.00,22583.00,62461.00,683,4,Mastercard,Debit,YES,3,1129.00,10,2008,6,No,Service Stations,0.060230,0.003011,9.333333,81,False,train
20805765,2018-02-12 14:43:00,14,1,False,2,43.69,Swipe Transaction,CA,5300,67,71,21654.00,44152.00,90526.00,700,5,Mastercard,Credit,NO,2,5700.00,12,2005,8,No,Wholesale Clubs,0.007665,0.000990,12.166666,51,False,train
20805766,2018-02-12 14:43:00,14,1,False,2,83.60,Chip Transaction,TN,5541,86,67,19115.00,19225.00,1644.00,809,8,Mastercard,Credit,YES,1,8000.00,2,2008,8,No,Service Stations,0.010450,0.004349,10.000000,49,False,train
20805767,2018-02-12 14:43:00,14,1,False,2,26.51,Chip Transaction,CA,5541,47,67,11073.00,22583.00,62461.00,683,4,Mastercard,Debit,YES,3,1129.00,10,2008,6,No,Service Stations,0.023481,0.001174,9.333333,81,False,train
20805768,2018-02-12 14:43:00,14,1,False,2,28.58,Swipe Transaction,GA,5970,38,68,15755.00,32126.00,56283.00,770,3,Mastercard,Credit,NO,1,7500.00,9,2011,7,No,"Artist Supply Stores, Craft Shops",0.003811,0.000890,6.416666,68,False,train
20805769,2018-02-12 14:44:00,14,1,False,2,105.45,Chip Transaction,CO,5300,41,58,37415.00,76288.00,120771.00,710,4,Visa,Credit,YES,2,6200.00,7,2009,8,No,Wholesale Clubs,0.017008,0.001382,8.583333,63,False,train
20805770,2018-02-12 14:44:00,14,1,False,2,-65.00,Swipe Transaction,WV,5541,40,68,18003.00,36711.00,84949.00,739,4,Visa,Debit,YES,1,16647.00,7,2016,2,No,Service Stations,-0.003905,-0.001771,1.583333,69,False,train
20805771,2018-02-12 14:44:00,14,1,False,2,63.88,Swipe Transaction,OK,5211,81,65,17070.00,33811.00,2206.00,682,7,Amex,Credit,NO,1,8500.00,4,2009,8,No,Lumber and Building Materials,0.007515,0.001889,8.833333,72,False,train
20805773,2018-02-12 14:44:00,14,1,False,2,23.86,Chip Transaction,NC,5411,59,73,19453.00,39661.00,74740.00,850,4,Mastercard,Debit,YES,1,12348.00,9,2002,10,No,"Grocery Stores, Supermarkets",0.001932,0.000602,15.416666,62,False,train
20805775,2018-02-12 14:44:00,14,1,False,2,21.09,Chip Transaction,MO,5541,49,65,24981.00,50936.00,88447.00,681,3,Mastercard,Debit,YES,2,4055.00,10,2009,1,No,Service Stations,0.005201,0.000414,8.333333,43,False,train
20805776,2018-02-12 14:45:00,14,1,False,2,51.01,Chip Transaction,CA,5912,34,67,13739.00,28007.00,0.00,691,4,Visa,Credit,YES,2,6900.00,11,2005,5,No,Drug Stores and Pharmacies,0.007393,0.001821,12.250000,63,False,train
20805778,2018-02-12 14:45:00,14,1,False,2,11.57,Chip Transaction,OH,5921,33,65,18077.00,36857.00,3112.00,768,3,Mastercard,Debit,YES,1,11399.00,10,2008,8,No,"Package Stores, Beer, Wine, Liquor",0.001015,0.000314,9.333333,74,False,train
20805779,2018-02-12 14:45:00,14,1,False,2,59.93,Swipe Transaction,VA,7538,44,70,26918.00,54881.00,3584.00,700,4,Visa,Debit,NO,2,23636.00,5,2011,5,No,Automotive Service Shops,0.002536,0.001092,6.750000,70,False,train
20805781,2018-02-12 14:46:00,14,1,False,2,132.50,Chip Transaction,WI,5300,56,62,15371.00,31343.00,49537.00,741,3,Visa,Credit,YES,2,6900.00,10,2001,7,No,Wholesale Clubs,0.019203,0.004227,16.333333,49,False,train
20805786,2018-02-12 14:46:00,14,1,False,2,-134.00,Chip Transaction,MO,7011,62,66,15325.00,31244.00,51924.00,713,4,Amex,Credit,YES,1,8200.00,6,2009,5,No,"Lodging - Hotels, Motels, Resorts",-0.016341,-0.004289,8.666666,42,False,train
20805787,2018-02-12 14:47:00,14,1,False,2,8.12,Chip Transaction,OH,5912,69,74,14342.00,29243.00,30686.00,726,4,Visa,Debit (Prepaid),YES,2,58.00,2,2011,7,No,Drug Stores and Pharmacies,0.140000,0.000278,7.000000,41,False,train
20805789,2018-02-12 14:47:00,14,1,False,2,89.90,Swipe Transaction,MD,5541,40,66,26224.00,53464.00,20683.00,751,4,Mastercard,Debit,NO,1,21908.00,12,2009,9,No,Service Stations,0.004104,0.001682,8.166666,59,False,train
20805790,2018-02-12 14:47:00,14,1,False,2,24.79,Chip Transaction,NC,5411,32,66,49477.00,100880.00,210445.00,770,1,Visa,Debit,YES,2,45377.00,7,2010,7,No,"Grocery Stores, Supermarkets",0.000546,0.000246,7.583333,28,False,train
20805794,2018-02-12 14:48:00,14,1,False,2,66.49,Chip Transaction,NC,4900,64,69,14844.00,30265.00,36789.00,814,4,Visa,Credit,YES,2,7000.00,11,2005,0,No,"Utilities - Electric, Gas, Water, Sanitary",0.009499,0.002197,12.250000,28,False,train
20805795,2018-02-12 14:48:00,14,1,False,2,8.94,Online Transaction,,4784,61,65,18019.00,36743.00,71719.00,612,2,Mastercard,Debit,YES,2,17453.00,2,2006,10,No,Tolls and Bridge Fees,0.000512,0.000243,12.000000,66,False,train
20805797,2018-02-12 14:48:00,14,1,False,2,13.17,Swipe Transaction,GA,5300,44,65,18171.00,37056.00,75730.00,753,4,Mastercard,Debit,YES,1,21895.00,6,2009,9,No,Wholesale Clubs,0.000602,0.000355,8.666666,10,False,train
20805798,2018-02-12 14:48:00,14,1,False,2,981.77,Chip Transaction,NV,7538,46,66,38345.00,78180.00,102759.00,740,3,Visa,Credit,YES,1,21600.00,12,2010,8,No,Automotive Service Shops,0.045452,0.012558,7.166666,70,False,train
20805799,2018-02-12 14:48:00,14,1,False,2,14.26,Chip Transaction,MN,4214,74,69,39155.00,38800.00,25867.00,758,7,Mastercard,Debit,YES,2,34953.00,12,2004,7,No,Motor Freight Carriers and Trucking,0.000408,0.000368,13.166666,71,False,train
20805800,2018-02-12 14:49:00,14,1,False,2,48.78,Chip Transaction,SD,5211,74,68,21089.00,31145.00,5132.00,689,4,Mastercard,Credit,YES,1,9000.00,5,1999,6,No,Lumber and Building Materials,0.005420,0.001566,18.750000,29,False,train
20805801,2018-02-12 14:49:00,14,1,False,2,12.89,Chip Transaction,FL,5411,38,64,25812.00,52630.00,68559.00,725,4,Mastercard,Debit,YES,2,22742.00,1,2009,9,No,"Grocery Stores, Supermarkets",0.000567,0.000245,9.083333,78,False,train
20805803,2018-02-12 14:49:00,14,1,False,2,76.00,Chip Transaction,OH,5541,49,66,18229.00,37169.00,93844.00,722,3,Visa,Debit,YES,2,13435.00,8,2005,10,No,Service Stations,0.005657,0.002045,12.500000,59,False,train
20805804,2018-02-12 14:49:00,14,1,False,2,10.52,Swipe Transaction,TN,5812,54,65,17795.00,36285.00,67244.00,759,5,Mastercard,Debit,YES,2,6103.00,7,2006,10,No,Eating Places and Restaurants,0.001724,0.000290,11.583333,75,False,train
20805806,2018-02-12 14:49:00,14,1,False,2,10.91,Chip Transaction,KY,5921,42,65,18916.00,38568.00,66300.00,756,4,Mastercard,Debit,YES,1,24455.00,7,2004,4,No,"Package Stores, Beer, Wine, Liquor",0.000446,0.000283,13.583333,56,False,train
20805809,2018-02-12 14:50:00,14,1,False,2,41.58,Swipe Transaction,TX,5813,84,68,29557.00,33426.00,1852.00,699,4,Mastercard,Debit,YES,1,22304.00,12,2009,8,No,Drinking Places (Alcoholic Beverages),0.001864,0.001244,8.166666,75,False,train
20805810,2018-02-12 14:50:00,14,1,False,2,27.72,Swipe Transaction,TX,7832,34,68,26061.00,53138.00,153374.00,606,4,Mastercard,Debit,NO,1,16726.00,2,2005,,No,Motion Picture Theaters,0.001657,0.000522,13.000000,66,False,train
20805811,2018-02-12 14:50:00,14,1,False,2,80.00,Chip Transaction,CA,4829,66,64,51692.00,88432.00,63075.00,694,6,Mastercard,Debit,YES,2,5269.00,1,2003,2,No,Money Transfer,0.015183,0.000905,15.083333,68,False,train
20805812,2018-02-12 14:50:00,14,1,False,2,37.54,Online Transaction,,4121,92,65,28147.00,40787.00,1574.00,782,6,Mastercard,Debit,YES,2,23740.00,10,2006,4,No,Taxicabs and Limousines,0.001581,0.000920,11.333333,66,False,train
20805813,2018-02-12 14:52:00,14,1,False,2,8.26,Chip Transaction,SD,5812,74,68,21089.00,31145.00,5132.00,689,4,Visa,Debit,YES,2,8280.00,12,2008,1,No,Eating Places and Restaurants,0.000998,0.000265,9.166666,67,False,train
20805816,2018-02-12 14:52:00,14,1,False,2,9.02,Chip Transaction,NE,5912,46,66,33232.00,67761.00,0.00,745,4,Mastercard,Credit,YES,1,13800.00,7,2009,1,No,Drug Stores and Pharmacies,0.000654,0.000133,8.583333,47,False,train
20805817,2018-02-12 14:52:00,14,1,False,2,230.40,Chip Transaction,VA,4900,76,66,46175.00,113514.00,16524.00,727,8,Mastercard,Debit,YES,3,27178.00,7,2011,7,No,"Utilities - Electric, Gas, Water, Sanitary",0.008477,0.002030,6.583333,75,False,train
20805818,2018-02-12 14:52:00,14,1,False,2,27.23,Online Transaction,,4784,49,68,30358.00,61901.00,29627.00,726,7,Visa,Credit,YES,2,28300.00,12,1999,10,No,Tolls and Bridge Fees,0.000962,0.000440,18.166666,31,False,train
20805819,2018-02-12 14:52:00,14,1,False,2,83.66,Chip Transaction,NY,5300,65,67,17665.00,43070.00,14135.00,726,4,Visa,Debit,YES,1,15934.00,1,2017,1,No,Wholesale Clubs,0.005250,0.001942,1.083333,24,False,train
20805822,2018-02-12 14:53:00,14,1,False,2,18.83,Chip Transaction,TX,5411,32,69,15758.00,32126.00,54351.00,745,2,Mastercard,Debit,YES,1,12759.00,9,2011,7,No,"Grocery Stores, Supermarkets",0.001476,0.000586,6.416666,11,False,train
20805826,2018-02-12 14:53:00,14,1,False,2,12.55,Chip Transaction,HI,5411,59,69,30410.00,62005.00,149968.00,651,9,Visa,Debit,YES,1,20779.00,1,2015,3,No,"Grocery Stores, Supermarkets",0.000604,0.000202,3.083333,40,False,train
20805828,2018-02-12 14:53:00,14,1,False,2,-68.00,Chip Transaction,CA,5541,47,67,11073.00,22583.00,62461.00,683,4,Mastercard,Debit,YES,3,1129.00,10,2008,6,No,Service Stations,-0.060230,-0.003011,9.333333,81,False,train
20805831,2018-02-12 14:53:00,14,1,False,2,41.29,Chip Transaction,FL,7832,57,63,28916.00,58959.00,109358.00,598,2,Visa,Debit,YES,2,21439.00,10,2017,1,No,Motion Picture Theaters,0.001926,0.000700,0.333333,66,False,train
20805839,2018-02-12 14:55:00,14,1,False,2,43.97,Swipe Transaction,WV,5541,40,68,18003.00,36711.00,84949.00,739,4,Visa,Debit,YES,1,16647.00,7,2016,2,No,Service Stations,0.002641,0.001198,1.583333,69,False,train
20805843,2018-02-12 14:56:00,14,1,False,2,14.72,Chip Transaction,CA,7538,60,69,16920.00,34496.00,33122.00,731,5,Visa,Debit,YES,1,20723.00,3,2007,5,No,Automotive Service Shops,0.000710,0.000427,10.916666,27,False,train
20805844,2018-02-12 14:56:00,14,1,False,2,53.24,Chip Transaction,FL,5310,52,63,17140.00,34947.00,49024.00,751,3,Visa,Credit,YES,1,5800.00,5,1998,9,No,Discount Stores,0.009179,0.001523,19.750000,82,False,train
20805845,2018-02-12 14:56:00,14,1,False,2,65.00,Swipe Transaction,WV,5541,40,68,18003.00,36711.00,84949.00,739,4,Visa,Debit,YES,1,16647.00,7,2016,2,No,Service Stations,0.003905,0.001771,1.583333,69,False,train
20805848,2018-02-12 14:56:00,14,1,False,2,140.00,Swipe Transaction,NY,4829,78,69,14515.00,9766.00,66.00,732,4,Amex,Credit,NO,1,5100.00,6,2012,6,No,Money Transfer,0.027451,0.014335,5.666666,67,False,train
20805850,2018-02-12 14:56:00,14,1,False,2,1.28,Chip Transaction,OH,5499,43,62,18962.00,38666.00,116783.00,822,1,Visa,Credit,YES,3,4600.00,4,2008,8,No,Miscellaneous Food Stores,0.000278,0.000033,9.833333,49,False,train
20805851,2018-02-12 14:56:00,14,1,False,2,50.00,Chip Transaction,NJ,5499,50,65,21642.00,44128.00,148684.00,739,3,Mastercard,Debit,YES,1,25429.00,1,2011,7,No,Miscellaneous Food Stores,0.001966,0.001133,7.083333,34,False,train
20805852,2018-02-12 14:56:00,14,1,False,2,163.49,Swipe Transaction,MO,7011,62,66,15325.00,31244.00,51924.00,713,4,Amex,Credit,YES,1,8200.00,6,2009,5,No,"Lodging - Hotels, Motels, Resorts",0.019938,0.005233,8.666666,42,False,train
20805853,2018-02-12 14:57:00,14,1,False,2,20.65,Chip Transaction,TN,5541,48,68,17104.00,34868.00,51984.00,745,3,Mastercard,Debit,YES,1,17667.00,3,2007,7,No,Service Stations,0.001169,0.000592,10.916666,24,False,train
20805854,2018-02-12 14:57:00,14,1,False,2,1.44,Swipe Transaction,GA,5541,41,60,24417.00,49788.00,83932.00,690,3,Mastercard,Debit,NO,1,25206.00,3,2006,0,No,Service Stations,0.000057,0.000029,11.916666,42,False,train
20805855,2018-02-12 14:57:00,14,1,False,2,36.31,Chip Transaction,MS,5310,49,65,11061.00,22557.00,63019.00,699,5,Mastercard,Debit,YES,2,13841.00,4,2012,6,No,Discount Stores,0.002623,0.001610,5.833333,42,False,train
20805856,2018-02-12 14:57:00,14,1,False,2,95.00,Chip Transaction,MA,5541,58,66,56632.00,115465.00,195657.00,715,4,Visa,Debit,YES,2,38317.00,4,2014,4,No,Service Stations,0.002479,0.000823,3.833333,34,False,train
20805858,2018-02-12 14:57:00,14,1,False,2,31.74,Online Transaction,,4784,63,61,33097.00,35404.00,30887.00,575,3,Mastercard,Debit,YES,2,32557.00,3,2008,10,No,Tolls and Bridge Fees,0.000975,0.000897,9.916666,56,False,train
20805860,2018-02-12 14:57:00,14,1,False,2,1.44,Swipe Transaction,AL,5813,38,71,19851.00,40473.00,54899.00,689,4,Mastercard,Debit,YES,1,20816.00,3,2013,5,No,Drinking Places (Alcoholic Beverages),0.000069,0.000036,4.916666,39,False,train
20805862,2018-02-12 14:58:00,14,1,False,2,73.99,Chip Transaction,OH,7230,65,70,17161.00,34985.00,29409.00,723,6,Mastercard,Credit,YES,1,10700.00,7,2002,5,No,Beauty and Barber Shops,0.006915,0.002115,15.583333,80,False,train
20805863,2018-02-12 14:58:00,14,1,False,2,92.00,Swipe Transaction,VA,5311,37,66,21186.00,43192.00,33517.00,739,3,Visa,Debit,NO,2,15214.00,10,2009,8,No,Department Stores,0.006047,0.002130,8.333333,46,False,train
20805864,2018-02-12 14:58:00,14,1,False,2,1.44,Chip Transaction,KS,5499,36,71,22638.00,46160.00,87459.00,763,4,Mastercard,Debit,YES,2,21074.00,5,2004,8,No,Miscellaneous Food Stores,0.000068,0.000031,13.750000,79,False,train
20805867,2018-02-12 14:58:00,14,1,False,2,35.35,Chip Transaction,NE,7210,50,67,16901.00,34460.00,43936.00,692,2,Visa,Debit,YES,2,8845.00,5,2009,8,No,Laundry Services,0.003997,0.001026,8.750000,39,False,train
20805869,2018-02-12 14:58:00,14,1,False,2,88.93,Chip Transaction,WA,8043,54,68,27308.00,55682.00,82696.00,750,4,Mastercard,Debit,YES,1,24090.00,9,1998,9,No,"Optometrists, Optical Goods and Eyeglasses",0.003692,0.001597,19.416666,75,False,train
20805870,2018-02-12 14:59:00,14,1,False,2,15.61,Online Transaction,,4121,49,67,55274.00,112695.00,35135.00,840,6,Amex,Credit,YES,1,22800.00,3,2008,10,No,Taxicabs and Limousines,0.000685,0.000139,9.916666,58,False,train
20805871,2018-02-12 14:59:00,14,1,False,2,68.00,Swipe Transaction,MD,5541,40,66,26224.00,53464.00,20683.00,751,4,Mastercard,Debit,NO,1,21908.00,12,2009,9,No,Service Stations,0.003104,0.001272,8.166666,59,False,train
20805873,2018-02-12 15:00:00,15,1,False,2,126.17,Chip Transaction,GA,5300,45,72,21556.00,43954.00,60913.00,744,3,Mastercard,Debit,YES,2,20230.00,4,2007,8,No,Wholesale Clubs,0.006237,0.002871,10.833333,56,False,train
20805880,2018-02-12 15:00:00,15,1,False,2,9.71,Online Transaction,,5311,48,57,21033.00,42886.00,60474.00,604,1,Visa,Debit,YES,2,2174.00,12,2002,8,No,Department Stores,0.004466,0.000226,15.166666,29,False,train
20805881,2018-02-12 15:00:00,15,1,False,2,58.50,Chip Transaction,KY,7802,57,68,15472.00,31550.00,26738.00,710,3,Mastercard,Credit,YES,1,8900.00,3,2006,7,No,"Recreational Sports, Clubs",0.006573,0.001854,11.916666,39,False,train
20805882,2018-02-12 15:01:00,15,1,False,2,6.99,Chip Transaction,MS,5912,53,68,12285.00,25051.00,19465.00,734,4,Mastercard,Debit,YES,1,16229.00,3,2017,1,No,Drug Stores and Pharmacies,0.000431,0.000279,0.916666,36,False,train
20805884,2018-02-12 15:01:00,15,1,False,2,14.58,Chip Transaction,NM,7542,68,64,24485.00,40189.00,24169.00,621,1,Mastercard,Debit,YES,2,2450.00,4,2006,4,No,Car Washes,0.005951,0.000363,11.833333,55,False,train
20805886,2018-02-12 15:02:00,15,1,False,2,5.49,Chip Transaction,AR,5814,42,67,15857.00,32330.00,97190.00,835,4,Mastercard,Debit,YES,2,20289.00,10,2011,7,No,Fast Food Restaurants,0.000271,0.000170,6.333333,53,False,train
20805887,2018-02-12 15:02:00,15,1,False,2,80.12,Chip Transaction,CA,5300,60,69,16920.00,34496.00,33122.00,731,5,Mastercard,Credit,YES,2,11500.00,5,2007,11,No,Wholesale Clubs,0.006967,0.002323,10.750000,59,False,train
20805889,2018-02-12 15:02:00,15,1,False,2,16.48,Chip Transaction,TN,5411,28,58,28373.00,57853.00,131828.00,558,4,Visa,Debit,YES,1,51504.00,12,2010,8,No,"Grocery Stores, Supermarkets",0.000320,0.000285,7.166666,43,False,train
20805891,2018-02-12 15:02:00,15,1,False,2,31.66,Swipe Transaction,Austria,5499,40,67,17222.00,35119.00,57463.00,850,3,Discover,Credit,NO,1,11400.00,3,2003,4,No,Miscellaneous Food Stores,0.002777,0.000902,14.916666,51,False,train
20805892,2018-02-12 15:03:00,15,1,False,2,122.29,Chip Transaction,MD,5651,44,66,35645.00,72670.00,28915.00,718,3,Mastercard,Debit,YES,1,35500.00,11,2006,7,No,Family Clothing Stores,0.003445,0.001683,11.250000,71,False,train
20805894,2018-02-12 15:03:00,15,1,False,2,111.25,Chip Transaction,CO,5300,55,67,31377.00,63974.00,131731.00,707,4,Visa,Credit,YES,2,19300.00,3,2010,8,No,Wholesale Clubs,0.005764,0.001739,7.916666,56,False,train
20805896,2018-02-12 15:03:00,15,1,False,2,25.78,Chip Transaction,WA,5541,36,64,24044.00,49023.00,66148.00,583,5,Visa,Debit,YES,2,32075.00,7,2004,8,No,Service Stations,0.000804,0.000526,13.583333,67,False,train
20805897,2018-02-12 15:03:00,15,1,False,2,141.16,Online Transaction,,4900,49,67,20316.00,41427.00,53773.00,850,3,Mastercard,Debit,YES,1,16791.00,8,2013,5,No,"Utilities - Electric, Gas, Water, Sanitary",0.008407,0.003407,4.500000,73,False,train
20805898,2018-02-12 15:04:00,15,1,False,2,99.00,Chip Transaction,CA,5541,60,69,16920.00,34496.00,33122.00,731,5,Visa,Debit (Prepaid),YES,1,65.00,6,2009,9,No,Service Stations,1.523077,0.002870,8.666666,48,False,train
20805899,2018-02-12 15:05:00,15,1,False,2,32.22,Chip Transaction,SC,5300,41,70,24314.00,49577.00,142314.00,694,3,Mastercard,Debit (Prepaid),YES,2,46.00,9,1996,11,No,Wholesale Clubs,0.700435,0.000650,21.416666,82,False,train
20805903,2018-02-12 15:05:00,15,1,False,2,2.37,Chip Transaction,NE,5311,60,69,17420.00,35519.00,111115.00,744,1,Mastercard,Debit,YES,2,13461.00,6,2006,8,No,Department Stores,0.000176,0.000067,11.666666,70,False,train
20805906,2018-02-12 15:06:00,15,1,False,2,-78.00,Chip Transaction,NY,5541,34,62,20371.00,41537.00,128044.00,582,1,Mastercard,Debit (Prepaid),YES,2,70.00,6,2009,9,No,Service Stations,-1.114286,-0.001878,8.666666,61,False,train
20805908,2018-02-12 15:06:00,15,1,False,2,113.77,Chip Transaction,AZ,5411,90,67,17460.00,24960.00,889.00,707,9,Amex,Credit,YES,2,5900.00,4,2009,9,No,"Grocery Stores, Supermarkets",0.019283,0.004558,8.833333,50,False,train
